8498-39933,21
5271-11019,17
1805-78188,19
6307-62414,18
6268-27802,18
6007-30040,17
1239-56133,12
9319-63976,19
7440-12149,18
6823-88949,18
3354-17654,19
3404-72114,19
0120-74016,20
0845-25386,18
8535-57324,18
6033-40381,18
4506-63783,18
8746-35653,21
1419-30026,18
1211-07219,20
4557-83053,18
0049-35731,18
9068-53348,18
2423-49385,19
9544-81802,20
3129-74857,20
5654-12611,19
3931-07397,19
4962-74413,19
6463-95275,18
1438-04381,18
1633-39914,19
0914-95963,18
7812-77138,18
6517-19290,18
5399-09500,17
0947-77730,18
0525-36698,20
5180-91015,19
5321-28003,20
5646-81036,21
1476-96652,17
7005-36527,18
3503-86029,18
2920-98960,18
5553-80005,21
2235-58253,19
7983-86982,19
3487-64104,17
4665-73859,19
0494-76662,18
7789-05322,18
0358-74702,17
1253-73933,19
3347-65296,19
4003-70678,19
0211-92966,18
4453-76085,18
9618-82340,18
5525-35875,19
7807-31510,18
2020-56795,19
0136-36077,18
7169-62819,21
9615-98671,18
1674-41648,21
4618-76240,18
5043-95122,20
1192-55985,18
7884-75950,18
9352-50092,20
1755-40488,18
8371-37736,19
3303-66632,18
0910-34764,19
1054-58537,19
5400-30312,19
9975-62739,19
5468-22650,19
4829-57798,19
5015-92540,18
5527-90945,18
7019-97966,18
1957-64408,18
0630-00665,19
8925-03919,19
2396-29848,18
4238-44868,18
7011-19703,20
2491-57339,18
1865-75488,18
1167-37379,18
3627-73807,21
0416-34320,19
7756-75564,17
5501-87363,19
0808-38608,18
4819-44032,17
1686-09177,18
4045-40249,19
9592-85098,18
5637-72802,18
1151-35236,17
3763-53019,18
1131-30997,18
5018-74341,18
2852-06871,19
9273-95058,18
0412-38130,18
2313-21881,19
4621-97173,18
1092-54761,19
9549-44532,20
4615-74732,19
6485-21739,21
9899-94389,17
5031-72266,17
1595-78714,18
2551-83122,18
1046-38982,20
7942-11773,17
1611-56990,17
7752-65197,17
3458-33633,19
3895-74863,17
5821-69703,19
8146-48822,18
0289-75843,18
3465-03953,20
7262-67810,18
4472-25066,19
9240-36044,18
4482-34288,18
9275-28755,21
4028-20430,18
8009-73168,17
4238-28346,18
9599-89601,18
3340-32972,21
3741-25451,19
5116-61916,19
1766-19291,19
5205-52178,18
8809-71926,18
3813-57142,17
2813-23041,18
3638-62682,18
2481-97482,18
4807-35280,17
9349-68722,18
8865-77909,21
4385-98696,19
4355-42207,18
8025-89895,21
1456-76862,18
3183-41278,18
9057-67794,18
2349-58726,18
6673-60459,18
0580-98386,19
6110-93658,18
1813-92969,18
9751-45401,18
9816-86242,19
2000-92778,21
3966-16835,20
3204-33152,17
5728-98920,20
2293-46780,21
0525-01763,18
3123-85134,18
0142-67851,18
1377-44401,20
6927-57213,18
6166-97133,20
9643-16656,19
7766-56354,18
1704-33555,19
5180-94443,18
6146-46097,20
4754-64255,19
0023-93726,18
3279-68647,17
9502-17544,20
2266-44149,19
4768-04930,19
6559-85883,18
7103-87278,18
0334-76359,19
0326-23093,18
9074-62560,17
2002-97390,18
0297-81313,20
0001-43875,18
2600-58697,18
8773-11179,17
4927-99110,17
1579-45818,19
1307-94633,18
2188-42789,21
8670-67878,17
5700-11977,17
0918-37197,17
1175-41302,18
3809-19839,17
9203-15782,18
5849-96806,19
1184-60088,20
2889-97576,20
0264-90655,17
4058-02610,21
3357-67304,17
8762-55602,18
6414-90697,18
5898-68102,18
6478-52838,18
7013-86413,18
0912-78614,19
1837-98068,18
8551-50160,18
6396-91719,18
5501-13308,17
9819-25228,18
7549-48026,18
6256-79452,18
3225-94356,18
5847-39361,18
1871-39614,18
3348-77968,18
3871-68512,19
9985-00235,20
0772-19139,19
1704-60264,18
9861-54462,21
0417-78739,21
0368-88830,18
0899-29578,19
7310-34843,19
5910-06788,18
9347-07053,19
0048-53383,18
7761-09390,18
5014-37002,19
7895-05562,18
9166-90001,18
1206-53940,19
7678-94126,19
3655-96878,20
8151-10878,19
7270-96460,20
1907-54839,18
4114-00147,18
6142-69247,18
9741-18727,18
8726-52886,18
2800-41036,19
9304-94139,18
7515-93395,18
2210-15398,18
1819-61037,18
4548-63403,19
8412-16486,19
1115-95599,18
8267-87517,18
1267-51682,18
4437-71813,18
3917-33101,21
7218-84931,18
9936-44274,19
6703-44118,18
4270-82228,18
5748-15122,19
6806-01404,18
1840-88834,20
2676-78612,18
6179-03666,18
2815-61077,21
0784-76900,19
8139-07836,19
0516-40384,19
0973-00776,17
2271-12178,18
2462-58617,18
5356-30866,19
1542-16473,18
5121-71495,18
6862-73726,21
9547-96407,18
7145-62066,18
6730-39632,19
9925-56745,17
6936-76878,18
3544-65232,19
2496-31678,18
0169-64909,18
7776-95733,19
8253-88309,18
8409-98332,19
6990-90898,18
6806-52156,18
0038-85682,18
6358-86634,18
4557-55699,19
5513-30229,18
5720-08935,18
8770-89295,18
9670-33074,19
2000-53223,20
1594-15703,19
6190-33314,19
8551-68677,17
1656-70842,18
9432-28745,18
3071-32152,19
4257-05870,17
4168-80737,19
9300-02586,18
7383-44028,18
2711-04184,18
6341-05203,19
2529-97421,18
6972-56280,20
1653-94477,18
5533-10940,19
8307-28161,18
3894-29016,17
8340-87053,18
7091-61437,18
4837-38626,19
3534-18532,20
6180-11292,19
0988-17204,18
4635-03633,20
6136-52581,19
1203-78015,17
5593-80664,20
1512-34475,19
9263-73440,17
3613-72401,18
4308-78875,18
7184-80727,19
9770-31330,18
7048-29488,17
0496-57148,18
1202-60063,19
3115-43409,18
5111-64512,18
6645-15388,18
8570-62632,18
0159-88024,18
1317-33773,19
8678-62591,18
4157-38220,19
1473-86777,18
1439-73117,20
8311-67914,19
5020-42594,20
4000-12919,19
4426-81758,18
7821-84658,19
4906-20692,19
4504-92740,19
5236-04823,19
6769-42080,17
6357-67632,19
3973-03900,18
9760-90611,18
4839-91423,20
3229-34116,18
9093-09035,18
5990-51187,19
4488-28304,20
6334-52911,19
6450-26134,18
0976-97307,19
1043-45371,18
0805-18045,18
9972-81188,18
6539-68097,18
3807-46944,19
6444-30892,18
1248-72794,18
7865-02437,18
7518-51603,20
5802-18352,18
2307-26101,18
5383-58186,20
4566-75502,18
0594-95662,20
6327-17539,19
5468-10880,19
2188-88520,17
2726-67477,18
9496-09045,18
4380-13206,18
8419-28733,18
2762-34494,18
8186-50739,18
5211-27588,18
1810-89991,18
6627-65689,20
1454-44683,18
9122-79722,19
1492-49024,19
4638-35697,19
5727-77956,18
9919-79146,18
8857-44789,18
5710-34625,17
2274-85288,19
7056-89380,20
5574-84371,17
9122-90899,18
0557-76570,18
0092-97213,18
5587-56248,18
5004-67149,18
3378-68657,18
9390-00385,18
8449-05397,19
5683-68089,19
3861-29544,17
7294-52085,17
9646-45745,18
0462-18966,21
2278-69417,19
6804-58775,19
2770-56327,18
4982-23252,18
2485-97055,18
3163-42794,17
3381-75068,18
2041-44986,20
3700-74115,20
3047-00044,20
0297-56068,17
4275-58825,18
5403-79996,19
4615-39605,18
7676-24998,18
1969-89036,18
2741-14081,19
7011-83293,18
7665-41402,20
0745-65365,20
7231-99250,18
7409-66589,20
1701-22463,18
1691-31305,19
5379-56198,19
9877-64220,19
9527-12455,19
1117-06663,20
7157-30201,18
4348-90549,21
2344-96731,17
5252-34421,18
6671-09394,21
8922-21207,19
5022-77484,19
0078-31949,20
0394-88001,18
8492-49661,19
5574-31008,19
5072-99097,19
2344-11655,19
1249-31838,17
6826-07242,18
1706-07810,18
9948-40687,18
1636-60888,18
0008-56038,19
0920-52477,19
1511-25111,18
7584-87157,18
0829-33249,17
6500-78807,20
3616-10803,18
1987-33183,19
9336-11932,18
8353-55692,19
4560-82171,18
8935-41754,18
2310-84724,18
8633-67474,18
2467-64966,18
2869-91372,18
4119-78430,19
6554-61004,18
2826-13010,18
7838-34002,18
8295-03114,19
1776-26432,18
3043-23482,18
7134-69592,17
4281-65233,18
7779-72648,18
2752-06038,20
9852-40654,19
1774-97284,18
3533-34934,18
0188-07188,17
0022-73253,19
3405-04383,18
8983-70264,18
5396-09352,18
8965-37576,19
8459-49978,19
2615-91253,18
2961-19333,18
4583-93385,18
0451-67378,18
9469-18399,18
9345-16367,17
2854-27995,21
9773-45789,18
8320-20569,17
7391-76466,18
5884-66183,19
5477-93934,20
7568-23966,18
5906-93674,19
0931-68348,18
5286-29248,20
1674-77600,19
7874-95964,18
5813-41029,17
5775-70407,17
1621-08619,18
8755-90374,18
2742-44259,19
1898-28383,19
2497-15960,20
5855-28586,19
1051-79057,18
6074-01595,18
8273-59759,18
3227-54026,18
9499-46032,18
1283-82735,17
8392-83260,18
3999-79766,20
4296-86172,19
0481-22532,18
4591-21011,19
5603-08856,19
0497-38307,18
9192-20730,17
8369-74009,18
1176-68731,17
2537-69329,19
4471-91098,18
8290-65594,18
2354-45718,18
8055-45112,20
1971-58107,18
7730-49638,18
4238-53248,19
1795-96684,18
6123-61453,19
7029-77679,19
5934-29549,20
4430-95280,18
4546-06467,18
8081-91120,18
8784-47450,18
3514-88940,18
7291-11925,18
4268-58237,18
6341-45800,18
5367-22079,18
1195-74463,18
2379-26141,18
5575-16279,18
7773-18040,18
3854-97828,17
8981-83589,18
4879-78005,18
4880-35926,17
5065-20909,18
5073-04787,19
9250-26100,18
6675-82775,18
6826-17730,18
4763-39087,18
4908-22336,17
4684-46506,19
2832-20080,19
6378-03398,19
9067-25591,19
1626-09391,18
4392-58036,18
3901-76497,19
9360-10994,19
8121-06639,18
7324-23786,18
1235-12813,19
1168-11844,19
5237-32917,18
6849-04464,18
9636-76345,19
5485-70610,18
7262-52212,20
2942-62886,18
0954-51045,20
4501-90183,18
8220-63185,19
2630-16064,18
0821-10762,18
0465-15860,19
5692-92967,18
3866-59016,18
0152-93845,17
4448-22007,18
3893-06255,18
7457-71582,19
0274-91452,18
5040-19180,18
2503-05308,19
7220-73910,18
4591-44085,18
3130-96082,19
0948-84231,18
2613-03407,17
8130-26079,18
1549-96350,19
8857-59779,19
4711-31113,18
3618-80782,19
8581-26758,18
0156-59227,17
2154-48138,18
0910-18545,18
7646-15510,19
6205-88072,18
0362-12064,20
2336-66011,18
8901-11916,18
8362-13081,19
9515-44772,20
7853-42891,17
5926-15232,18
2889-28994,22
6519-76641,19
9633-41066,18
3159-23909,19
3814-21414,18
1601-97324,19
7964-26550,18
4024-59610,18
4573-95001,18
1635-91114,18
5572-98597,19
0397-69949,20
6970-81179,17
8613-34955,18
6097-18852,18
3742-97693,19
1449-06523,18
1684-25651,18
4938-46226,20
7125-65336,18
9229-99946,18
7527-65887,18
7751-10984,18
9131-37635,18
8593-18312,18
6233-86204,18
8577-38092,19
0843-15678,19
9222-53113,19
0938-20729,18
7583-59156,19
5605-52371,17
0898-25796,18
7256-66096,18
8324-79893,21
5353-71587,18
0229-45280,19
7635-71105,18
7800-37761,18
7894-41611,19
1718-64313,18
4569-77045,19
1574-92618,18
4578-79990,18
0171-08961,19
9520-03266,19
0702-95650,19
2933-17274,19
3160-82616,18
0814-59059,18
8893-33879,17
3915-80815,17
7208-23699,18
0070-59587,19
9718-48125,19
0079-00034,19
6487-25811,18
1665-74847,19
7065-74392,18
7418-11410,18
4658-25195,18
0743-13621,18
3088-58147,18
5533-11293,19
4059-51908,18
5845-25664,19
5414-63773,18
6690-05660,17
9424-55493,18
0975-75231,21
8891-18895,21
3863-24248,18
8491-81034,19
9063-58559,18
2023-27269,18
5921-03218,21
8307-19152,18
4516-09446,18
0909-41834,18
1568-23573,18
6070-78990,19
5224-45617,18
8124-18495,18
8068-75559,19
8187-05162,18
9216-68604,19
0383-86736,18
6494-64058,17
5921-48534,20
2933-89263,17
1945-93746,19
7184-71728,19
9718-54770,19
2727-03329,18
2381-02805,18
9071-86936,20
6423-69587,18
6581-80023,18
2731-24362,19
5830-17636,19
2514-89264,18
5719-63807,18
7363-44815,19
4036-26215,18
4793-24647,19
7355-12938,18
5816-18217,18
7206-90178,18
4197-69646,19
6774-54528,19
3113-64851,18
6403-21917,18
8917-47906,18
0696-60395,19
0642-14705,18
8144-30155,18
3140-02576,18
2544-99324,19
9756-45141,18
5487-90703,18
0694-29667,20
2178-13355,19
7707-01350,17
7593-95906,20
5201-59381,19
6015-88717,18
4615-45179,18
3792-80750,17
8332-63778,18
5720-18864,19
0572-96010,18
0557-92050,18
2770-34218,19
1156-80509,17
2715-81119,18
8246-94895,18
7859-24733,19
7509-72913,18
7270-10113,20
3522-21319,18
1849-80549,18
6255-31143,18
3689-79677,19
4633-88690,19
6380-40084,19
8786-32292,19
8988-96176,18
0207-23971,18
9880-56550,17
8807-54227,18
2687-52667,18
1179-40044,18
3120-60299,18
3296-88540,18
7767-49012,18
5887-31224,19
2473-20207,19
2656-68277,18
1060-90876,16
0855-67116,16
7903-88580,16
7479-65203,16
1473-08304,16
2921-42363,16
2652-37221,16
3534-79462,16
8458-00652,16
8607-89865,16
7038-83427,16
0556-42847,16
3401-00076,16
9417-14489,16
1150-41823,16
0464-69080,16
7817-70926,16
9109-19455,16
1509-97614,16
2658-69834,16
7156-73829,16
2078-73496,16
4121-73650,16
8754-96952,16
2392-48766,16
2174-84657,16
0228-78499,16
0574-71745,16
0045-10303,16
7300-04783,16
1626-74913,18
8049-61254,18
0720-92581,19
4327-75402,18
9572-71384,17
4876-54459,18
6886-04443,18
3285-13503,18
7599-79016,18
1868-77395,18
8716-14578,17
5734-07501,18
2592
